student_id,reference_dt,status
dbe87c1f99fc00107b3299bc044281fc,"September 12, 2024",present
3de54c059e68f75c056a7b3207d11910,"September 12, 2024",present
64956672432b460843c334ceab6d0c18,"September 12, 2024",present
cbb19022afb5082b3584b9f0a007be1f,"September 12, 2024",present
31563fa0f1a7110121019d497d9eed45,"September 12, 2024",present
1f774e706fca37f9f6c4886ddb3ae211,"September 12, 2024",present
4d1eb05ca5d11179b1ca1cc814c7f073,"September 12, 2024",tardy
5658279dfe8509a80972d22466ad89d1,"September 12, 2024",absentExcused
da9dab5972874f9b423fbd683653b946,"September 12, 2024",absent
d7c7e70fcda61f33bdf58de8530b1cb5,"September 11, 2024",present
d21dd6fd5cb99061ae8ae35d731205dd,"September 12, 2024",present
97d6692c5568b2f820e50a4099650362,"September 11, 2024",present
82213a5117c413a8effeea86047d8e9a,"September 11, 2024",present
49c2cc5f61225083e26022d91e075146,"September 11, 2024",present
53d3e2a0cd75edfbc3cbf105e8b6f124,"September 11, 2024",present
d10b5f08220fb7a9991af44902bce785,"September 11, 2024",tardy
792ae3fde1824b0a10703bf3a3b4e69f,"September 11, 2024",tardy
05f49a44d10b4afb3a3ba8eecddfc29d,"September 11, 2024",present
13a921aea96717ca1793b7067f87f38f,"September 11, 2024",absentExcused
4b66df9b10191d2a24f40e262fc91cbe,"September 11, 2024",absent
64afe55a98646812eb9fa17bbfbdebd5,"September 11, 2024",present
3338077fa277beeb8b5cb9df74f1a13f,"September 11, 2024",present
9efa9d931b8316738176b0727b14bdae,"September 11, 2024",tardy
ac521576e393c2d8056ed4c46bb262f1,"September 11, 2024",tardy
61466a44f352e0f8ce10f4ee84559504,"September 11, 2024",present
9eb454583f8e4838c1d231fbd0f17327,"September 11, 2024",tardy
3414da13e5cac3505a5a698674ed8537,"September 11, 2024",tardy
972c7816aa4bd0c6a426b3e8712c7b25,"September 11, 2024",present
c0689b043e458c1d68bd87f2abea86ca,"September 11, 2024",present
1c4842adfca2cc3d85e0d7d14e87e88d,"September 11, 2024",present
afc738fd0f619f7b0c2a7fbf7eef0d07,"September 11, 2024",absent
9b27b9aa415e09dc87f1bb3c3db62266,"September 11, 2024",present
e30daffa402a24e5e97dd1de461ae72a,"September 11, 2024",tardy
476f3c4dcdea5d5bb45646294a768992,"September 11, 2024",halfdayExcused
502278d1da85bce099df74d2e028f660,"September 11, 2024",tardy
7d03dc839b060fdc63d3d9dcd0bc221e,"September 12, 2024",tardy
f5e2e50ee855f0f3f1f4a896662ec01c,"September 12, 2024",present
28272a620921f65080e07b8e42db24ca,"September 12, 2024",present
2e9a22c75df303571b6b21cba295feca,"September 12, 2024",present
ea42a93b46632b779a6d9dc7d77e1e84,"September 12, 2024",halfdayExcused
eaac5e2368fb7ed2028bca52dac02eb3,"September 12, 2024",present
406b9f5d017c37b067565960c68a1bfb,"September 12, 2024",present
09deec9fb80c79881d100a13a74bb6dc,"September 12, 2024",present
e4c74d77664cb299010c62f1a7a105f6,"September 12, 2024",present
3aabe09a7c77d3cb78480988a171fd2d,"September 12, 2024",present
bb8068c182f35d61db6243665f7cf22a,"September 12, 2024",tardy
0b7561ae6315eff8486313e7f5774f21,"September 12, 2024",tardy
402720e49cba56fc2c3cc182e49b5b27,"September 12, 2024",tardy
85968e14692a41ddd53d277579e5f186,"September 12, 2024",tardy
b3709957addeb4034305194d85d45fbb,"September 11, 2024",tardy
06bcdb931286eb9b6e8018c8f4c3a64c,"September 12, 2024",present
7d03dc839b060fdc63d3d9dcd0bc221e,"September 11, 2024",tardy
2f164f5cd5db46a4286f528f322ff690,"September 11, 2024",absent
ac521576e393c2d8056ed4c46bb262f1,"September 12, 2024",tardy
853039dc580a6a06d1369952b0ed875a,"September 11, 2024",present
9d982375d745dc5304d6625a711fc62b,"September 12, 2024",tardy
0152dd3a168babddfcce36dd1e356356,"September 11, 2024",absent
0b3bedd2f2f7ac6e20ae45a76566f6b1,"September 12, 2024",present
3c9b308a9d702cf1406d57ecf0159ea0,"September 11, 2024",tardy
7fc9f9044758c9ad4faee6305cdbbfd3,"September 12, 2024",present
e4ba403ebd00ffa0ffad941761664c2d,"September 11, 2024",absent
e9da889e53751fc0f8b75cffd3f872aa,"September 11, 2024",present
fe207ea041ed629d6db4ecda395048fb,"September 12, 2024",present
d77b1ad3c43412a81bb1c066fbd795af,"September 11, 2024",tardy
9b7787f5e6b893967bc76b540abb3ed7,"September 12, 2024",present
4d1eb05ca5d11179b1ca1cc814c7f073,"September 11, 2024",present
b7bb805d339b6684fbda57272338e64b,"September 12, 2024",present
b8046a18531e18cf3d12509d2a8c68a2,"September 11, 2024",present
1a9e1d011411591b026598acc9083799,"September 12, 2024",present
256ec18acc2209827e01d061b9cfda26,"September 11, 2024",present
a4d5cff8c459ad3a3a0ad861ab7b1d5e,"September 11, 2024",present
6dfecf9402ec0f89e3a62aea98b4a668,"September 12, 2024",tardy
ba8d1b0b584885f11c3a9a65e3273c6b,"September 11, 2024",present
61f108665b46c3542bacb74e4489a1e2,"September 12, 2024",tardy
44abb3c97f45744e5077e629da6e418d,"September 11, 2024",present
7204505b12e6267ac909eb14ec6ec233,"September 12, 2024",present
b5c333c969b96fe9b12ed984ea11b9dd,"September 11, 2024",present
bd912ea3be82bfbae160372b62216dcf,"September 12, 2024",absent
0ac4c4f02634b53a00fc78de8a5059c0,"September 11, 2024",present
599c865db3db3f930ed6526ed410cd03,"September 11, 2024",tardy
7a100f7b83cc452d99d4505cd6af1e21,"September 12, 2024",present
254b6df729bc5a94cfcaeebb8ad82adc,"September 11, 2024",present
82202c5d1270644b9650dd2e2483e6bd,"September 12, 2024",present
e87050edd4d2b965240e5b3a6ff24dd0,"September 11, 2024",present
304e0f509f2cbcf48275a86c889b6fee,"September 12, 2024",tardy
3941db1a446ecba978bdf7bb34ef8805,"September 11, 2024",absent
236a39d24e6d5df766fa24c92b0c7b67,"September 11, 2024",present
6ffbc7e63c432fbbc3ecec07ed6f39b7,"September 11, 2024",absent
acc08892c021a99466c93715bf99b6b0,"September 11, 2024",present
e87050edd4d2b965240e5b3a6ff24dd0,"September 24, 2024",present
554dfde8ea9a3566f9c788accda88c3d,"September 24, 2024",absent
1f2955b21b5b0f52b771012d348e5989,"September 24, 2024",absent
ab61154240c56e47e64eb0f33e489c75,"September 24, 2024",present
cb17346148f53ffa2aab57afcc6c1eda,"September 24, 2024",present
28272a620921f65080e07b8e42db24ca,"September 24, 2024",present
4657f875e9bdc8fa3fe31ed33b432099,"September 24, 2024",present
4fa1a6a9f345040e2989cbf3703a2473,"September 24, 2024",present
560ed7b1158f00821d14375518eba68c,"September 24, 2024",present
3faab78181eb2460ced78baf5d107cc0,"September 24, 2024",tardy
79677c95517b965a3e2bd5573a1d402c,"September 24, 2024",present
3941db1a446ecba978bdf7bb34ef8805,"September 24, 2024",disciplinary
2dff0788d2e5223904c1442d10d96631,"September 24, 2024",present
9f7ec01107111943d7ad1196ce6d9b0a,"September 24, 2024",absent
83616ef296f4a1ba8b83ec42937f59ab,"September 24, 2024",present
2fb23d70f4638ae590875b2e3716a96f,"September 24, 2024",present
1010045cbc17170c021ae7417b8322b5,"September 24, 2024",present
85c0f236478d8ad3d8f569d583ca49a0,"September 24, 2024",absent
654c8bb12ca466cd5fe3578c05703641,"September 24, 2024",present
3f54c2dbd484de8ad62078229c6e79ab,"September 24, 2024",present
ca8ad3b8545eeb0eff0f693e53c4a968,"September 24, 2024",present
02ed5de4561b539e24e3ecdfde840f5e,"September 24, 2024",present
ea84a6887de2855145fe7f39652c5eb2,"September 24, 2024",present
98750a0a09e527627c98ad1ec82b099e,"September 24, 2024",halfdayExcused
89a5668036e3f9baa73a194b18479de3,"September 11, 2024",present
6ef0cca8c31ce07f2bd45c6e40b4c408,"September 11, 2024",tardy
230a40f8e359ed066863d8ad154afde4,"September 11, 2024",present
9c222942f8bbd484b6c5060d0494ec25,"September 11, 2024",present
29932232996cbdcc1344a0bb5698f7e4,"September 11, 2024",present
6a3c51140d766ac82dfc33fdb3b4ae1e,"September 11, 2024",absentExcused
11e840690f8abbe51cfac6ecfc2c819f,"September 11, 2024",present
ce15d79f49e0e87e33ef42cdd1634f0a,"September 11, 2024",present
b267c6df924208e07b52636c097e6b20,"September 11, 2024",present
f71909d3aeac0f94a20c6ed201841aa9,"September 11, 2024",present
e8d91c1e2f3a04e83259a506be1dd980,"September 11, 2024",tardy
a3d55e4ff883792f4bb72d69ca7e4f16,"September 11, 2024",present
cd3962f8ace6e7a2d24b8dae304ca912,"September 11, 2024",tardy
e28a0e4681202470c24734776bc6277f,"September 11, 2024",present
f4e512cc79b90ba9b67dbf91fc9902c6,"September 11, 2024",present
28272a620921f65080e07b8e42db24ca,"September 11, 2024",present
bd5456c0c3b821f3cd9ee36ec51c3035,"September 11, 2024",present
66639762ce6eb44ed16643c235134257,"September 11, 2024",present
29f1d2ca1de90cdc09d92afd0761f347,"September 11, 2024",present
83616ef296f4a1ba8b83ec42937f59ab,"September 12, 2024",tardy
6f1210cb00acaf168cf5a45a45eba5be,"September 11, 2024",present
2baad0adc370a3210fc8eb9fc0394340,"September 12, 2024",present
f0750b3e079b8f950144f35b45b3db57,"September 11, 2024",halfdayExcused
fc9e25f80dfd5bf19294590b97fdcf65,"September 12, 2024",tardy
f015817b493e8f246e9b8815cb15159b,"September 11, 2024",tardy
0deb73cb853d041073d6f01d46aa2b3b,"September 11, 2024",present
202941bebc590d6f21c5be1cb16895e6,"September 12, 2024",tardy
62707b3931b19eb116560f0bd746b15b,"September 11, 2024",present
f10e3251cb6172d378db52ecd27ac00a,"September 12, 2024",present
ca8057c8a80b16c19f97f62d8c4cbbcc,"September 11, 2024",tardy
be7da409aef634cf64e78956fc36f715,"September 12, 2024",present
1bd76567db0ac8586d4f9edbc2b5717a,"September 11, 2024",present
93d2324396499da8de14c008a2d72873,"September 12, 2024",present
d138d267907ed87877460a13d3e1bc4c,"September 11, 2024",halfdayExcused
a5d4a0662b501a30190ba1b2eeffb75c,"September 11, 2024",tardy
dd8fe9de9e404643e4d4d3d675a3ad87,"September 12, 2024",tardy
9e49ac1185a01711ebf3d112c2cbf73f,"September 11, 2024",present
f2541be443f4cfd5df8d77b7594133c0,"September 12, 2024",present
da9dab5972874f9b423fbd683653b946,"September 11, 2024",absent
ab61154240c56e47e64eb0f33e489c75,"September 12, 2024",present
1927ad5e96eb871198ba48f6fe91fd8e,"September 11, 2024",tardy
bfdc5445154fc03c7f42aa657ac01645,"September 12, 2024",present
560ed7b1158f00821d14375518eba68c,"September 11, 2024",present
9f630efc388be1d53822e5219eb39d47,"September 12, 2024",present
8f31c12b3df0b126fb76348ec8d17e55,"September 12, 2024",present
a3d55e4ff883792f4bb72d69ca7e4f16,"September 12, 2024",present
effc09e997c03827c5b2d64c7137d760,"September 12, 2024",tardy
6a707f311af6650743d9f45d16263777,"September 12, 2024",present
de5f825f1ba768a0cf1049425039ef4e,"September 12, 2024",present
5e15f3ac19b4b9f5b131d164aed2f5d7,"September 12, 2024",tardy
203ff781b7b1804d8368264abe224d97,"September 12, 2024",tardy
e0e5a178025cc7301c167a4ecfd53bd5,"September 12, 2024",present
21f3bf2fd561eb7a13b5cea5f0b2f3dd,"September 12, 2024",present
ade400100f0177ad0c73e7e0e45140f9,"September 12, 2024",tardy
7605d3267eae0ef8e242bbe7b44c75f7,"September 12, 2024",present
dcb87d970090daad3fda2716c2f12674,"September 12, 2024",tardy
3fa7cc8452479ea65bd976ca1e3fefcf,"September 12, 2024",tardy
a67026ead97e26fddf75fdedf42545ec,"September 12, 2024",present
fe47d95162ddf91934fba58e0cc911ad,"September 12, 2024",tardy
dafe6d0d552b24a118dec2e70b91fa42,"September 12, 2024",present
04f6e4e6aff25fde2f205e106913826d,"September 12, 2024",absent
b662da02b2ac31a0d1e92c5cb92c0c84,"September 12, 2024",present
34dab8d4412c346b4239d7f45017e1b5,"September 11, 2024",present
6198442dfbc28979faaa8f605d12414d,"September 11, 2024",present
06e7214d422d3b4bea6396904f508e3c,"September 11, 2024",absent
30a922fee1fdea522eabbff51889885c,"September 11, 2024",present
5f36626226010f9660c0e47c563140f0,"September 11, 2024",tardy
6efb1ddec05182d410af1fde87afa2a0,"September 11, 2024",present
c063da7ab3f94d33962876ebe0a29277,"September 11, 2024",absent
6a28c58b2e4fd90c29eee20e48e88d82,"September 11, 2024",present
f7c226e29d2485e1e9b65551b5118df9,"September 11, 2024",tardy
b6b19d0236210afb15bca997a5475391,"September 11, 2024",tardy
a99e855bc6e6bd767d840eaba1f21657,"September 11, 2024",tardy
9dee9ccff18d10620f9f23653745be34,"September 11, 2024",present
98b20ef3d294fcbe0b76ac9965d4ea59,"September 11, 2024",present
6782a25cb1d03e44fe28eb334b0c872b,"September 11, 2024",present
4657f875e9bdc8fa3fe31ed33b432099,"September 11, 2024",present
3ff14834545867f81ccfe2b4dda7de2d,"September 11, 2024",disciplinary
5aea53e43b0d25d9a6e63f22a84a01ba,"September 11, 2024",present
17fb91bfc395467794c88df2e001c94b,"September 11, 2024",tardy
0b032a1e064e058e332dc9d49a8f04a5,"September 11, 2024",tardy
2a4f20a958315f31bbaaef5a13cfcdf2,"September 11, 2024",present
b80ebdba6001b11067519148eeb53bea,"September 11, 2024",tardy
85eac196dac8b02343f917ef85761fc0,"September 11, 2024",present
84b3502637ee3fc19e84f7f1b8411922,"September 11, 2024",present
d61f2ebb29b2d3f4b8ecdf605bd8a57e,"September 11, 2024",tardy
8ea25efbc206b8cdbf6a55f7b2aa6de8,"September 11, 2024",present
8c4aaec5c8e95fe37554475f8fc125e8,"September 11, 2024",present
103de076553700a42e6957f6ddb7ad65,"September 12, 2024",present
e27c52dddf79a6e96285fd832aed33aa,"September 12, 2024",present
b7879d3c533c50dd257d36611c03562e,"September 12, 2024",present
38cadad7f3f5877e8cdd32e55b67a175,"September 12, 2024",tardy
8763cc5529f932ae063368605b6b45a6,"September 12, 2024",present
5106fa78d632a40aae716ba4f0666b99,"September 12, 2024",tardy
11e840690f8abbe51cfac6ecfc2c819f,"September 12, 2024",present
34bd096415e869ae3bb8ecaacf34f603,"September 12, 2024",present
72e3b9041aa1f9ce4ade1cdfd37d1e42,"September 12, 2024",halfdayExcused
a36318b8f076797aee0949bade2ee234,"September 12, 2024",present
5b1306074f8e1aeafd3b66089c01122a,"September 12, 2024",absent
fd57ca90f4b09565b5519e40ffbdc000,"September 12, 2024",present
2161d1185a38324f2405dca3852c18ae,"September 12, 2024",present
e90184ca32ec2e707d0c1c91b765deec,"September 12, 2024",absent
3adfe804908fa0fdac8610a7292ffafb,"September 12, 2024",present
87625f04e8d4a1624cc47157f367fbd4,"September 12, 2024",absent
256ec18acc2209827e01d061b9cfda26,"September 12, 2024",tardy
236a39d24e6d5df766fa24c92b0c7b67,"September 12, 2024",tardy
6781b5d41f4fbfc50523094210efc660,"September 12, 2024",present
39e08965549ffb87b5d2b0f70c6aaf1c,"September 12, 2024",present
684bf873954e5b8bc12d37a8d4d9d3cd,"September 12, 2024",present
43eb13547aad4e283be4346aa28245ad,"September 12, 2024",present
4065c6fb875ec312381270d0f325f781,"September 12, 2024",absent
daecd266422767e61423caa7674f10f3,"September 12, 2024",tardy
98750a0a09e527627c98ad1ec82b099e,"September 12, 2024",present
da9dab5972874f9b423fbd683653b946,"September 11, 2024",absent
36c9d83d6e6b0107974280da13bd7ca2,"September 11, 2024",tardy
71043a7c1b62d54b9957eb71af62a379,"September 11, 2024",present
cb816367f7d7aa34b7872b40fe870ae8,"September 11, 2024",present
da9dab5972874f9b423fbd683653b946,"September 11, 2024",absent
25055f940d55d9ecfd83b0ff5d7013ef,"September 11, 2024",present
dcca42f759f870ffcd57b6bc895c8450,"September 11, 2024",tardy
212a834079d596c6992dff73e8bf4868,"September 11, 2024",halfdayExcused
5233ba607b4f962c03ecc43886ea85f2,"September 11, 2024",absentExcused
aa825de85fc8b723834861d4df3fd42d,"September 11, 2024",absent
4f8f5b697cf77a59a0ab8b472444a3ff,"September 11, 2024",present
a34032cd30a0c87df5bbe8780a970ba6,"September 11, 2024",present
bcb2705d37f044fffb92ac80d3e96dea,"September 11, 2024",present
654d25a16ad38e5aef054fea830cb367,"September 11, 2024",present
5aeaf15c8076f0b6e5aaa277a94cadc4,"September 11, 2024",present
5cfb15eb8d0576fc29cb81679f4e14b6,"September 11, 2024",present
5681309e9f1f919f611497c500fd6be4,"September 11, 2024",present
dd649e5eeeaa6105e8e59bd8b2f9d93f,"September 11, 2024",present
fc8af0d7054787fc7091924b55b497bd,"September 11, 2024",present
d3d00a8dbada299cf8af5aeebef4fde2,"September 11, 2024",absent
aa8667d694f0aed58cd79c690240871b,"September 11, 2024",tardy
b9d2420d0b2c72d3b6bf2089e9cfc55c,"September 11, 2024",tardy
eb16a322e2e423951e194328f2fad262,"September 11, 2024",tardy
ce4bf67085541ad8d457fc1066971490,"September 12, 2024",present
6e70760ca9f2024890c224bfb649bfa3,"September 12, 2024",tardy
b13361248696e6dea746fd6cda197275,"September 12, 2024",present
d64a0a27e74abf0ea921c0b847322251,"September 12, 2024",present
7885850cea69cbb1bdf2cc189f38b1f9,"September 12, 2024",present
29932232996cbdcc1344a0bb5698f7e4,"September 12, 2024",present
3faab78181eb2460ced78baf5d107cc0,"September 12, 2024",tardy
4f1023e554a1274e2533ba9d3a06864c,"September 12, 2024",present
ad73925ec9b33e67bcd9fbfce5f076ef,"September 12, 2024",absentExcused
554dfde8ea9a3566f9c788accda88c3d,"September 12, 2024",present
4657f875e9bdc8fa3fe31ed33b432099,"September 12, 2024",present
5592f06df336aa9220c99709ae08478c,"September 12, 2024",disciplinary
4ea38167b974e5604c45088888e5392e,"September 12, 2024",tardy
9aef67d058031e3795882c25c06a3f66,"September 12, 2024",present
89a5668036e3f9baa73a194b18479de3,"September 12, 2024",tardy
afc738fd0f619f7b0c2a7fbf7eef0d07,"September 12, 2024",present
44abb3c97f45744e5077e629da6e418d,"September 12, 2024",present
8bbd1969aaf0161da5eae72c348083f9,"September 11, 2024",absentExcused
b983c3bb19ec4c593a2069554305c308,"September 11, 2024",halfdayExcused
64956672432b460843c334ceab6d0c18,"September 11, 2024",present
33a2556a5296e5aaaf42868044174855,"September 11, 2024",absent
da9dab5972874f9b423fbd683653b946,"September 11, 2024",present
86762a5dff04af8497fa4b18af0e0664,"September 11, 2024",present
b662da02b2ac31a0d1e92c5cb92c0c84,"September 11, 2024",present
9598335f4f41898791d9b47215bde5eb,"September 11, 2024",present
072bb7715a9bd294930c4ac3078a93af,"September 11, 2024",present
f8e326b58c9d88386017489db0958fc6,"September 11, 2024",present
b800a706a6bcadce5e68e952ba024e1d,"September 11, 2024",present
3b9b4addfef48ddef34ae250353b9cc1,"September 24, 2024",present
c4c536f40afd9c42f68df8e73a0e88e1,"September 11, 2024",present
98750a0a09e527627c98ad1ec82b099e,"September 11, 2024",present
4fc166cf501895c7893266b070e50b3f,"September 11, 2024",present
78cb0ce5c65ea69d9ddd1dc65476e921,"September 11, 2024",halfdayExcused
e30daffa402a24e5e97dd1de461ae72a,"September 24, 2024",absentExcused
64bee25c31cd3609e12df08799e2c4f8,"September 11, 2024",tardy
304e0f509f2cbcf48275a86c889b6fee,"September 11, 2024",present
a06a4de9baccb4fb6c862b79d9c00b14,"September 24, 2024",present
43eb13547aad4e283be4346aa28245ad,"September 11, 2024",present
9c692f3b858f221916ec7b55c28c2dd2,"September 11, 2024",present
65bad128c9ac2e023218643655d1353c,"September 11, 2024",present
304e0f509f2cbcf48275a86c889b6fee,"September 24, 2024",tardy
af434b23ee5089a1cddc97eb69fb79d1,"September 11, 2024",present
65bad128c9ac2e023218643655d1353c,"September 24, 2024",present
5b003082c5b665893533ddcb9be4e755,"September 24, 2024",present
9720f8cfb3e0c628baa903299bd8a68f,"September 24, 2024",present
00f3db535d0f6a2cdafd01a39328bcae,"September 24, 2024",tardy
d31d76c6bb7d6c0b91c07293b6cf3a89,"September 24, 2024",tardy
82202c5d1270644b9650dd2e2483e6bd,"September 24, 2024",present
e9fd81510deb26d52b023d06629b5e29,"September 24, 2024",tardy
71043a7c1b62d54b9957eb71af62a379,"September 12, 2024",present
6e7e6eb9d0768a9343f442a38de9795a,"September 24, 2024",absent
0fce5c55c4ae684d12a07bc62c349232,"September 12, 2024",present
73e20713e517258ba03f2f5f26d8ea2a,"September 12, 2024",present
d10b5f08220fb7a9991af44902bce785,"September 12, 2024",tardy
e1b42368f03d04fc0539e20d2a0d275e,"September 24, 2024",present
29980e5f3700d820aa57e6e4327409e6,"September 12, 2024",present
98ef394f4a2a18dba0dde7d40ea78ee9,"September 12, 2024",present
d1abf671ffdc66c968645ed87a300cc6,"September 24, 2024",present
f1488709d79271a381fe70b0f84086ea,"September 12, 2024",present
22324edbd553d34c2d2acb52cf4a6611,"September 12, 2024",present
d564d24aba7681854e3f8f211c69e975,"September 12, 2024",tardy
08a024592eae8e4b6ad4ce7422055a11,"September 24, 2024",tardy
83182dcb8009bb687a2489c76301638f,"September 12, 2024",absent
456a758e6ef0ece00f23d1973f39507c,"September 12, 2024",present
da9dab5972874f9b423fbd683653b946,"September 24, 2024",absent
e7cdd1b892eedacfd0b3f70d8d725fd5,"September 12, 2024",halfdayExcused
63fb3c7aafbf045c808f5a50ee497a33,"September 12, 2024",present
97a0cba9d7486e1d696688cdbb9902ad,"September 24, 2024",present
42b1d598d8dce093fb95b228409f67c7,"September 12, 2024",absent
b9eadb9a5c2d18742b86bbf21f0e71d4,"September 12, 2024",absent
9eb454583f8e4838c1d231fbd0f17327,"September 12, 2024",tardy
94faa8b26e7bbc42e2f1fd35f79d1417,"September 24, 2024",present
dd383b7cc2e9a7fc2827d873b9995d1c,"September 12, 2024",tardy
7e9b2a0bbf548bc0bd11a0822bf5b161,"September 12, 2024",tardy
48a6c050ec9fe31d6a225ba63eb2cb8b,"September 24, 2024",present
01244a1ff4e01f139ce9501a7e4630d5,"September 12, 2024",tardy
c063da7ab3f94d33962876ebe0a29277,"September 12, 2024",present
04f6e4e6aff25fde2f205e106913826d,"September 24, 2024",absent
4bd3c9f7c1def173e2b9f8cb2d334f07,"September 12, 2024",present
72d195d137486992eb0f1afb79c0ef69,"September 12, 2024",present
9673c97e0f499d085dad391eb98a0c17,"September 24, 2024",tardy
c731cd858ef46a25e5b0fe386f63a794,"September 24, 2024",tardy
a58ff8e5f4f625ec4804c0ef04d411e9,"September 24, 2024",present
c871f206e6a38855be53aa28aae2feea,"September 24, 2024",tardy
e1cc202f9d234479fc7c3f62381bf648,"September 11, 2024",tardy
06fe09299e3e515ae3cd6e65a4faa577,"September 11, 2024",present
731df74ac10d17897c7adae4f64dc6db,"September 11, 2024",present
9c1fdafe1bf9a952c85f38922350798c,"September 11, 2024",absent
a07fd6656cb3d01bcd1d2363e5e6c9f0,"September 11, 2024",present
100d6663a94f2a1f99df8060301fe77d,"September 11, 2024",tardy
654c8bb12ca466cd5fe3578c05703641,"September 11, 2024",present
38a4cd3f46d67eaa9002a082dabfa5a0,"September 11, 2024",present
48a6c050ec9fe31d6a225ba63eb2cb8b,"September 11, 2024",present
3bad8a22a1481d8ad3aebe996830841d,"September 11, 2024",present
da9dab5972874f9b423fbd683653b946,"September 11, 2024",absent
23b475f0788f70bce56f8814f95b6461,"September 11, 2024",present
024c904820f8e7032282e2343b92cd0b,"September 11, 2024",tardy
2dff0788d2e5223904c1442d10d96631,"September 11, 2024",present
3122978af90ad99559a68f790af0ddce,"September 11, 2024",present
3e8be22950a82212bb1f04627c79c273,"September 11, 2024",absent
6e7e6eb9d0768a9343f442a38de9795a,"September 11, 2024",present
ad73925ec9b33e67bcd9fbfce5f076ef,"September 11, 2024",present
4debe5a181a6fd6c2b67c91d8740934a,"September 11, 2024",tardy
060796512a663b1ba6fb353bde53a86d,"September 11, 2024",present
dc7c363863715680a1a15b7b065e3128,"September 11, 2024",present
da9dab5972874f9b423fbd683653b946,"September 11, 2024",absent
b7879d3c533c50dd257d36611c03562e,"September 11, 2024",present
4ef5ae01b5761d7ee2d7ef46c68f4c5c,"September 11, 2024",present
e4627244621513dbd6404b8c4a9afd5f,"September 11, 2024",tardy
cc9393b045263817af730a897cb683b2,"September 11, 2024",present
04c2ee4d89a9b2a2911def43e8db0115,"September 11, 2024",tardy
b532a115ad357fe65705d80ed7beb077,"September 11, 2024",present
30e08ebabd380ebb4dac23ef67683966,"September 12, 2024",tardy
d61f2ebb29b2d3f4b8ecdf605bd8a57e,"September 12, 2024",present
6ca7be93a5845a1725feb3cea16fd439,"September 12, 2024",present
0fc3b1fcb71650d1c0a85f289b728f29,"September 12, 2024",present
e3477f25a19acc882181008b643a77cc,"September 12, 2024",present
2b6e50a28ca3c3e7c77af95209243141,"September 12, 2024",absent
af6586f221d908bb4e1eec5f2e831eb8,"September 12, 2024",present
da9dab5972874f9b423fbd683653b946,"September 12, 2024",absent
b9740deba6a94551fe8a05ff50e1c309,"September 12, 2024",tardy
b9bf4be703d5a63bf798c6f50cd3cdbb,"September 12, 2024",present
e28a0e4681202470c24734776bc6277f,"September 12, 2024",present
bcb2705d37f044fffb92ac80d3e96dea,"September 12, 2024",present
7c9b5c86567a7776318df440c418b120,"September 12, 2024",tardy
6ffbc7e63c432fbbc3ecec07ed6f39b7,"September 12, 2024",absent
9c222942f8bbd484b6c5060d0494ec25,"September 12, 2024",present
d1d22aae36addb4001fc215c17651aca,"September 12, 2024",present
da9dab5972874f9b423fbd683653b946,"September 12, 2024",absent
e43061c37270e0a32b124b59437c4b20,"September 12, 2024",present
13ec38aaeec40957c2120bd9938be7b2,"September 12, 2024",present
8bbd1969aaf0161da5eae72c348083f9,"September 12, 2024",present
92ff9ed5528f8cf5ffae652b2ef06468,"September 12, 2024",absentExcused
5883d9525edd7f97c897148d202113de,"September 12, 2024",tardy
e5d180942e8bc59bb46061f6d3b00885,"September 12, 2024",tardy
0eca2ce1104579042d80d554d4636484,"September 12, 2024",tardy
e2b23dcc9bd9535af89a0796aa26b349,"September 12, 2024",halfdayExcused
abc07c499ea7c06584a36c5e73237b69,"September 12, 2024",tardy
2592606c4cc604e370e374568a305c42,"September 12, 2024",present
d72f0816ad118f38a4a04f7f93cc68a2,"September 12, 2024",present
e80e0385d79c51a8a41a90db682a4999,"September 12, 2024",present
7be7c0b7c65b083555658748e1657378,"September 13, 2024",tardy
5c229f6498aad26a99f29962e6bc1931,"September 13, 2024",present
04c47531e15cb262de94ebf6fd75da13,"September 13, 2024",present
2161d1185a38324f2405dca3852c18ae,"September 13, 2024",present
9b7127d10e0bea138828e5ce2f780f60,"September 13, 2024",present
0bd9270f712bd8dd6304b0743cd8ade1,"September 13, 2024",present
72d195d137486992eb0f1afb79c0ef69,"September 13, 2024",present
44588739fa8e475728bb5142f3cf3405,"September 13, 2024",present
d93506d0000bc5a13890d6de7299a592,"September 13, 2024",present
992d18c11a46598a4588a237b04f5592,"September 13, 2024",present
e3477f25a19acc882181008b643a77cc,"September 13, 2024",present
880c817396ed17e28ce6d21c6afd066e,"September 13, 2024",present
d7ff31be4283838679c5c4e03fbb3703,"September 13, 2024",present
93d2324396499da8de14c008a2d72873,"September 13, 2024",present
82db1cdfe1a131de9159b1e0f7ea0afd,"September 13, 2024",present
370743059437b39ed506de9d57db2deb,"September 12, 2024",present
f12b10d1aa1fc60434580c9ea6e09fda,"September 12, 2024",present
8c4aaec5c8e95fe37554475f8fc125e8,"September 12, 2024",halfdayExcused
01b98f6bc13c878e4303cd65fe38e641,"September 12, 2024",present
b800a706a6bcadce5e68e952ba024e1d,"September 12, 2024",present
83128bf171c717d9931130479f906aa6,"September 12, 2024",present
9598335f4f41898791d9b47215bde5eb,"September 12, 2024",present
5681309e9f1f919f611497c500fd6be4,"September 12, 2024",present
